,Recipe ID,Ingredients
308,MEX_14,"['For Kachumber Salad:', '1 tbsp onion (diced)', '1 tbsp cucumber (diced)', '1 tbsp green chilli, chopped', '1 tbsp tomato (diced)', '1 tbsp fresh coriander', 'to taste lemon juice', '1/2 tsp salt', '1/2 tsp black pepper', '1/2 tsp chat masala', 'For Tacos Stuffing:', '2 tbsp olive oil', '1/2 tsp cumin seeds', '1 tbsp onion, chopped', '1 tbsp garlic, chopped', '2 tbsp tomato, chopped', '1 tsp green chilli, chopped', '5 tbsp rajma, boiled', '2 tbsp soya (crushed)', 'to taste salt', 'to taste black pepper', '1/2 tsp red chilli powder', '1/2 tsp garam masala', '1/2 tsp cumin powder', '1 tbsp butter, unsalted', '1 tbsp french coriander', '2-3  Iceberg lettuce leaves', '2 tbsp cheddar cheese', 'For cheese sauce:', '3 tbsp cheddar cheese', '300 ml fresh cooking cream', '2 tbsp cheese', '1/2 tsp turmeric powder', 'to taste salt', 'to taste white pepper', 'For side (mix all):', 'Wafers', 'onion, sliced', 'White vinegar', 'Red chilli powder', 'coriander, chopped']"
309,MEX_15,"['20 medium sized button mushrooms', '25 gm vegetable oil', '20 gm tomato paste', '10 gm paprika powder', '2 gm red chilli powder', 'Salt to taste', '2 red fresh jalapenos']"
310,MEX_16,"['For the Quesadilla:', '1 piece corn tortilla', '100 gm exotic vegetables (finely chopped)', '3 pieces jalapeños', '40 gm mozzarella and processed cheese', '5 gm salt', '10 ml oil', '3 gm chilli flakes', '50 gm salsa', 'For the Corn Tortilla:', '130 gm maize flour (makai atta)', '100 gm maida', '15 ml oil', '5 gm salt', 'For the Mexican Sauce:', '500 gm boiled tomatoes (fine paste)', '100 gm onion', '30 gm garlic', '15 gm green chilli', '3 gm cumin seeds', '2 gm basil leaves', '2 gm oregano herb', '60 gm tomato ketchup', '5 gm sugar', '10 gm salt', '50 gm oil']"
311,MEX_17,"['Corn tortilla:', '200 gm maize flour', '300 gm multigrain/ refined flour', '5 gm salt', '5 gm chilli flakes', '5 gm oregano', 'Warm water for kneading', 'Bell pepper mixture:', '5 ml olive oil', '60 gm bell peppers', '20 gm tomato juliennes', '2 gm oregano', '2 gm salt', '2 Tbsp tomato puree', '5 gm parsley chopped', 'Mexican rice:', '30 gm steamed rice', '10 gm bell peppers chopped', '5 gm tomatoes chopped', '2 olives', '3 jalapenos', '1 tsp peri peri spice', '1 tsp oregano', 'Salt to taste', 'Refried beans', '15 ml tomato puree', '3 ml olive oil', '2 gm oregano', '5 gm Mexican spice mix', '100 gm coriander powder', '100 gm cumin powder', '60 gm red chilli roasted powder']"
312,MEX_18,"['3 medium ripe avocados', '1 lime, juiced', '1/3 cup minced onions', '2 green chillies', '2 tomatoes', '1 mashed garlic clove', '1 Tbsp chopped cilantro', 'Salt & fresh pepper to taste']"
313,MEX_19,"['1 Tbsp olive oil', '1 medium onion, chopped', '1 clove garlic, peeled and minced', '1 fresh chili pepper-stemmed, seeded, chopped', '1-1/2 tsp salt', '2 large tomatoes, peeled and cut', '2 Tbsp chilli powder', '2 Tbsp sugar', '1/4 cup vinegar', '1/3 cup olive oil', '1/4 cup beer']"
314,MEX_20,"['1 bay leaves', '1 onion', '1 Tbsp garlic paste', '1 cup mushrooms', '1 cup bell peppers', '1 cup black beans', '1 cup kidney beans', '1 1/2 Tbsp cumin powder', '1 Tbsp red chilli powder', 'Parsley', 'Some coriander', '2 Tbsp olive oil', '1 cup tomato puree', 'Thyme', 'Oregano', '2 tomatoes', 'Salt and pepper to taste', '1 1/2 cup tomato juice', '2 green chillies']"
315,MEX_21,"['1/2 Kg rajma, boiled', '2 tbsp olive oil', '1/2 tsp cumin powder', '1/2 tsp coriander powder', '1/2 tsp chili powder', '1 tsp tabasco', '2  Lemons', '1/2  Onion', 'Lettuce, chopped', 'Processed mozzarella cheese', 'For salsa sauce:', '2  Tomatoes', '1  Onion', '2  Jalapeno', '1  Lime', 'Handful of coriander leaves', '1 tsp cumin', 'Handful of chives of spring onion', '4  Corn tortillas', 'to taste Salt and pepper']"
316,MEX_22,"['1/2 tsp cumin', '150 gram cottage cheese', '2 tsp ginger garlic paste', '1/2 tsp chili powder', '2  Spring onion', '1/2 tsp turmeric', 'to taste green chilies, small', '20 gms extra virgin olive oil', '1  Lemon', '1/2  Tomato', '1  English cucumber', '1  Onion', '1  Radish', '1  Tortilla', '400 ml curd', '1/2 tsp salt', '7  Mint leaves', 'to taste salt', 'to taste chaat masala']"
317,MEX_23,"['1 packet tortillas (golden crust makes great ones)', '2 cups cheddar cheese, grated', '100 gm chicken, boiled and shredded (you can substitute with 1 cup mushrooms, sliced fine)', '1 bowl hung yogurt', '2 tsp coriander, chopped', '2 tsp spring onion, chopped fine', '2 green chillies, finely cut or 2-3 jalapeno peppers, cut', '1 tsp garlic, chopped fine', 'Sour cream (hung yoghurt whisked with lemon juice)', 'For taco powder (mix together):', '1 tsp cumin powder', '1/2 tsp salt', 'A pinch of chilli powder', 'A pinch of onion salt', 'A pinch of oregano']"
318,MEX_24,"['2 rolled flat bread', '50 gm grated cheddar cheese', '50 gm grated mozzarella cheese', '2 chopped green chilly', 'Salt - to taste', 'Refined oil']"
319,MEX_25,"['2 cups cream', '2 Tbsp yogurt for starter']"
320,MEX_26,"['3 Tbsp Olive oil', '3 tbsp Honey', '1 tbsp Red wine vinegar', '2  Garlic cloves (crushed)', '2 tsp Dried oregano', '1-2 tsp Chilli flakes', '4  Boneless chicken breast or thigh (skinless)', 'to taste Salt and pepper', 'warmed flour tortillas']"
321,MEX_27,"['1/2 Kg chicken boneless (cut into juliennes)', '3 tbsp taco seasoning', '3  Lemons (juiced)', '2 tbsp garlic (minced)', '1 tbsp oil', 'Cabbage/ Lettuce', '1 packet  tortilla chips']"
322,MEX_28,"['4 moderately ripe tomatoes, chopped', '6 -8 sprigs of coriander, finely chopped', '1/2 onion, charred and chopped', '2 green chillies, finely chopped', 'Juice of 1/2 a lemon', 'Salt', 'Ground black pepper']"
323,MEX_29,"['1  Avocado', '1  Tomato', '1/2  Onion', '1  Green chilli', '1 bunch Coriander, chopped', '1 tbsp Olive oil', 'to taste Salt', '2  Limes (juiced)']"
324,PAK_01,"['750 gms Boneless Mutton', '1/2 cup Oil', '2 medium Tomatoes Puree', '1 small Onion Puree', '1 tbsp Ginger Paste', '1 tsp Garlic Paste', '3-4  Green Chillies (Slit)', '1 inch  Cinnamon Stick', '2-3  Cloves', '1 tsp Coriander Powder', '1/2 tsp Red Chilli Powder', '1/2 tsp Haldi', 'Salt according to taste']"
325,PAK_02,"['1 Kg mutton (with fat)', '80 gms onions, finely chopped', '80 gms tomatoes (peeled and deseeded), finely chopped', 'Tomato slices', 'Black pepper', '10 gms coriander seeds', 'to taste salt', 'for grilling/shallow frying  cooking oil']"
326,PAK_03,"['1/2 tsp lamb (boneless)', '150 gms moong dal (washed)', '50 gms dal chana', '100 gms wheat (broken)', '500 ml desi ghee', '10  Cloves', '4  Bay leaves', '1 gms saffron', '30 gms green chilly paste', '10 gms turmeric powder', '6 gms mace', '10 gms green cardamom', '50 gms garlic paste', '50 gms ginger, grated', '150 gms onion, fried', '3-4 litre lamb stock', 'to taste salt']"
327,PAK_04,"['1 cup baby lamb with bones', '1 tsp mace', '1 bay leaf', '2 pods green cardamom', '1 tsp cloves', '1 pod black cardamom', '2 tsp fresh garlic', '1 tsp fresh ginger', '1 tsp garam masala', '1 Tbsp coriander powder', '1 tsp yellow chilli powder', '1 tsp turmeric powder', '1 tsp cumin powder', '1 Tbsp fried onions', '1/2 cup curd', 'Salt to taste', '1 Tbsp ghee', '1 cup lamb stock', '1 tsp gram Flour (besan)', 'Kewda water', '1 tsp screw pine essence']"
328,PAK_05,"['500 gm mutton ribs', '1 tsp ginger paste', '1 tsp garlic paste', '4 each of cloves, green cardamoms, pepper corns, a tiny piece of cinnamon, all powdered together', '1/4 cup hung curd', '1 tsp salt or according to taste']"
329,PAK_06,"[""4  Sheep's trotters"", '1 tbsp Rice flour', '2 tbsp Lemon juice', '1/4 cup Ghee', '1 tsp Cumin seeds', '1 cup Onions, grated', '1 tsp Ginger paste', '1 tsp Garlic paste', '1 cup Tomatoes, finely chopped', '1  Green chilli, chopped', '1 tsp Chilli powder', '1/2 tsp Turmeric powder', '1/2 tsp Garam masala', 'to taste Salt']"
330,PAK_07,"['250 gms chickpeas', '5  Tea bags', '75 ml oil', '3 gram cardamom', '100 gms onions', '50 gms ginger garlic paste', '100 gms tomatoes', '20 gms crushed cumin powder', '20 gms coriander powder', '15 gms chilli powder', '50 gms channa masala', '5 gram garam masala', '10 gms coriander leaves', '10 ml lemon juice', '10 gms chaat masala', 'Salt']"
331,PAK_08,"['250 Gram Lamb chops or stewing lamb', '3 tbsp Vegetable oil', '2 pieces Cassia bark or cinnamon stick', '2  Bay leaves', '2  Green cardamoms', '2  Onions, finely chopped', '2  Garlic cloves, finely chopped', '1 tbsp Butter', '1/4 tsp Turmeric', '1/4 tsp Chilli powder', '1/2 tsp Ground cumin', '1/2 tsp Ground coriander', '1 tsp Tomato puree', '1/4 tsp Salt', 'A pinch of Garam masala', '1 tsp Lemon juice']"
332,PAK_09,"['1  Onion', '1 Tbsp Ginger paste', '1 Tbsp Garlic paste', '3  Tomatoes', 'To taste Salt', '1/2 tsp Red chilli powder', '1/2 tsp Red chilli (crushed)', '1 tsp Black pepper (crushed)', '1 Tbsp Chicken powder', '6  Green chillies', '1 Bunch Fresh soya (dill)', '1/2 Bunch Fresh coriander', '20-25  Baby prawns (cleaned, shelled and deveined)', '25 Gram Pine nuts', '3-5 Tbsp Khoya', '15-20 Pieces Filo pastry', '2 Pieces Leeks (long and green leaves)', '1 Litre Oil (for frying)', 'For garnish/salad:', '8-10 Large Lemons', '3  Red radish', '100 Gram Rocket leaves', '100 Gram Baby spinach', '2 Large Cucumbers (wide)', 'For sauce:', '1/2 Litre Orange juice (pulpy) (or 2 fresh oranges)', '1 tsp Ginger, chopped', '2 Tbsp Sugar', '3 Pieces Star anise', '4  Cloves (laung)']"
333,PAK_10,"['8  Eggs', 'For Stuffing:', '2  Onions', '1 tbsp Cumin seeds', '2-3  Bay leaves', 'A pinch of Mace (whole)', '1  Star anise', '1 tsp Ginger paste', '1 tbsp Garlic paste', '1 tbsp Garam masala', '4  Tomatoes', '500 gram Curd', 'to taste Salt', 'to taste Black pepper', '150 ml Tamarind paste', '200 gram Walnuts (crushed)', '200 gram Apricot (crushed)', '200 gram Almond (crushed)', '200 gram Fig (dried, crushed)', '300 gram Goat cheese', '1 tbsp Yellow butter', '5  Lemons (juiced)', 'For Batter:', '400 gram Gram flour (besan)', '50 gram Flour', '3 tbsp Turmeric powder', '3 tbsp Red chilli powder', '2 tsp Cinnamon powder', '1 tbsp Aamchoor', '500 ml Cooking oil', 'For Garnish:', '1  Carrot', '1  Turnip', '1  Cucumber', 'For Roghni Naan:', '500 gram Refined flour (maida)', '100 gram Milk powder', '50 gram Sesame seeds', '5 tbsp Sugar', '50 gram Butter', '2  Eggs', '1 litre Milk', '1 tsp Yeast']"
334,PAK_11,"['1/2 Kg mutton mince (for soft kebabs use mutton that has been double minced)', '4 tsp green papaya paste', '1 tsp garlic (minced)', '1 tsp ginger', '1/2 tsp garam masala', 'A pinch of javitri powder', 'A pinch of Kashmiri mirch', '2 tsp chana powder, roasted', '2 tbsp saffron mixed in warm milk', '1 tbsp ghee', '2 tsp onion paste, fried', 'to taste salt', '1 tsp gulab jal', '1/3 tsp kebab chini, powdered', '1/3 tsp green cardamom', '1 tbsp olive oil (for fying the kebabs)']"
335,PAK_12,"['1 Kg meat', '2 tbsp refined oil', '3-4  Green cardamoms', '1 tsp whole cinnamon', '2  black cardamoms', '2-3  Bay leaves', '1 tsp turmeric powder', '1/4 cup water', '1 tsp ginger-garlic paste', '1 tsp coriander powder', '1 tsp red chilli powder', '1 tsp garlic (ground), fried', '1 tsp onion (ground), fried', '3 tbsp yogurt (beaten)', '2 tsp gulab jal', '2 tsp garam masala', '1/2 tsp nutmeg-cardamom powder', '1/2 tsp saffron, soaked', 'to taste Salt', 'Few drops of Ittar', 'Wheat dough (for dum)', 'for garnishing fresh coriander and ginger juliennes']"
336,RUS_01,"['3  Eggs', '250 gram Mascarpone cheese', '150 gram Sugar', '3  Long expresso coffees', '6  Ladyfinger biscuits', 'to taste Cocoa']"
337,SIN_01,"['5 eggs', '4 Tbsp vegetable oil', '3 cups of beans sprouts', '1 cup spring onion', '4 cups egg noodles, moistened in stock', '4 cups of vermicelli (optional)', '4 cups of seafood stock (made from prawn and squid) or any other stock', '8 boiled squids', '6 boiled prawns', '1/2 Tbsp chopped garlic', '3 tbsp soya sauce']"
338,SIN_02,"['120 Gram Rice Vermicelli (soaked and drained)', '1 1/2 cups Sprouts , blanched', '1 cup Spring Onions, chopped', '1  Capsicum , julienne', '1 1/2 cup Cabbage, sliced', '1/2 cup Onion, sliced', '2 tsp Garlic, chopped', '2 tsp Ginger, chopped', '1/4 cup Water or Stock', '2 tbsp Soya Sauce', '1 tsp Sugar', 'to taste Salt and Black Pepper', '1 1/3 tbsp Vietnamese Curry Powder', '1/4 cup Oil']"
339,SPA_01,"['375 gms Cream cheese blocks, room temperature', '0.5 cup Caster sugar', '0.6 cup Whipping cream', '0.15 cup Flour', '0.5 tsp Vanilla bean extract', '4-5  Eggs, at room temperature, large']"
340,SPA_02,"['200 Gram spinach', '1 medium onion', '1/2 cup cream', '25 gram garlic, chopped', 'A pinch of nutmeg', 'to taste salt', '1 tsp lime Juice', '1 cup artichoke hearts (cubed)', 'For Tortilla Chips:', '25 gram polenta', '20 gram refined flour', 'A pinch of salt', '1/2 cup water', 'For Bechamel Sauce:', '2 tbsp butter', '2 tbsp flour', '1 1/4 cups milk (heated)', 'to taste salt', 'to taste pepper (freshly ground)']"
341,SPA_03,"['12 medium sized prawns', '20 ml refined sunflower oil', '20 ml dry red wine', '10 gms shrimp powder', 'A pinch of saffron', '20 gms paprika', '20 ml lemon juice', 'Salt to taste', '30 gms chopped onion - fried golden', '30 gms chopped garlic - fried golden']"
342,SPA_04,"['1  corn tortilla sheet', '50 gram mixed button and shiitake mushrooms', '5 gram thyme', '5 ml olive oil', '20 gram corn', '10 gram green chili', '10 gram coriander', '10 gram onion', '5 gram garlic', '20 gram avocado', '1 portion  cheese dip', 'for garnishing sour cream and salsa']"
343,SPA_05,"['5 potato', '1 litre sunflower oil', '5 fresh tomatoes', '1 fresh red chili', '1 egg', '3 pieces garlic', '3 clove', '1 tsp lemon juice', '5 Tbsp olive oil', 'Salt to taste', 'Black pepper powder to taste', '2 sprigs fresh parsley']"
344,SPA_06,"['4 Pieces Chicken', '4 tbsp Oil', 'to taste Salt and pepper', '2 tbsp Paprika powder', 'Chilli flakes', '2 tsp Garlic paste', '1 cup Onions', '1 cup Bell peppers', '1 cup Rice', '1 cup Vegetable stock', 'A pinch of Saffron', '1 cup Peas', '7-8  Olives', 'Parsley', 'White wine']"
345,SPA_07,"['4 corn on the cob', '1-2 Tbsp butter', 'For the creole spice:', '1 Tbsp paprika', '2 Tbsp salt', '4 tsp dried onion powder', '4 Tbsp garlic powder', '1 Tbsp ground black pepper', '1/2 Tbsp chilli powder', '1/2 Tbsp dried thyme', '1/2 Tbsp dried oregano', 'For the beetroot chutney:', '2 Tbsp oil', '1 Tbsp mustard seeds', '1 Tbsp white urad dal', 'Heeng, a pinch', '2 red/green chillies', '1 medium beetroot - boiled and grated', '1-2 Tbsp tamarind paste', '1 Tbsp chopped coriander', 'Salt to taste']"
346,SPA_08,"['675 Gram Potatoes, small', '5 Tbsp Olive oil', '2  Garlic cloves, sliced', '1/2 tsp Chillies (crushed)', '1/2 tsp Ground cumin', '2 tsp Paprika', '2 Tbsp White wine vinegar', '1  Red pepper , sliced']"
347,THA_01,"['1 lb  Pasta dough', '1 bunch  Italian parsley whole', '1 lb  Butternut squash', '1/2 cup  Pumpkin puree', '6fl oz  Olive oil', 'A few sprigs of  Rosemary, fresh', 'A few leaves of  Sage, fresh', '1 cup  Shallots', '2 oz  Garlic', '4 oz  Gorgonzola cheese', '3 oz  Parmesan cheese', '1 tsp  Sugar', 'to taste Salt', 'to taste Freshly crushed pepper', '100 gm  Thai red curry', '1/2 cup  Italian parsley, chopped', '100 ml  Coconut milk', '50 ml  Coconut cream', '5 gm  Basil']"
348,THA_02,"['500 gms Fresh or Frozen Corns', '3  Spring Onions (Chopped)', '1 large Red Chilli (Chopped)', '1 tsp Grated Ginger', '2 tbsp Coriander Leaves (Chopped)', 'Juice Of 1 Lemon', '1 tsp Soya Sauce', '1 tsp Sesame Oil', 'to taste Black Salt', '1  Egg', '90 gram All Purpose Flour', '1/2 tsp Baking Powder', '4 tbsp Coconut Milk', 'Oil To Fry']"
349,THA_03,"['50  Coconut Milk', '150 ml Milk', '1 leaf  Pandanus Leaf', '60 gram Water Chestnut', '200 gram Tapioca Flour', '2 gram Food Colouring', '100 gram Crushed Ice']"
350,THA_04,"['300 gms Chicken/Prawns/Vegetable', '1 small Onion', '1.2 litre Water/stock', '3 small Red Chilli', '4 cloves  Ginger', '1 tbsp Garlic', '1/4 cup Lemon Juice', '2  tbsp Soya Sauce', '1 tsp Sugar']"
351,THA_05,"['100 gms Raw Papaya', '1 medium Red Chill/Tomato', '4 cloves  Garlic', '20 gram Peanuts (optional)', '50 gram Carrot (optional)', '15 ml Fish Sauce', '30 ml Lemon Juice', '30 gram Brown Sugar', '1/2  beans (optional)']"
352,THA_06,"['350 Ml coconut milk', '2  Kafir lime leaves', '40 gms orange dices', '30 ml lychee juice', 'coconut water (all from the shell)', '350 ml orange juice', 'A pinch of salt', 'to taste sugar', '40 gms kiwi dices', '15 gms agar agar']"
353,THA_07,"['2 1/2 Cup Shrimp stock (best, canned chicken stock, or water)', '10-12  Shrimp (or 8 oz head-on and shell-on but chop the eyes part off, devein if you like)', '3 1/2 tbsp Lime juice', ""6  Bird's eyes chilies (pounded)"", '3   Galangal slices', '6  Kaffir lime leaves (bruised)', '2 tbsp Thai roasted chili paste', '2 tbsp Oil', '3 tsp Fish sauce', '1 stalk  Lemongrass (cut into 3-inch strips, pounded with a cleaver)', '6  Straw mushrooms / Fresh oyster mushrooms / Fresh white button mushrooms (canned)']"
354,THA_08,"['250  Rice', '80  Onion, chopped', '2  Thai ginger , chopped', '5  Fresh turmeric', '2  Curry leaf', '2  Lemon grass, chopped', '100  Coconut milk', 'to taste Salt', '2  Hot curry powder', '40  Pineapple chunks', '20  Oil', '300  Water', '2  Turmeric powder', '1 piece  Fresh pineapple']"
355,THA_09,"['2 Cups Pomelo', '1 cup Cherry tomatoes', '2  Scallions', '1 bunch Fresh cilantro', 'For the Dressing:', '1 tbsp Brown sugar', '1 tbsp Rice vinegar', '1 tbsp Fish sauce', '1  Lime (juiced)', '1/2  Garlic clove , grated', '1/2 tsp Chili flakes', '1/3 cup Dry roasted peanuts (optional), unsalted']"
356,THA_10,"['2/3 Cup Thai glass noodle', '1/4 cup Broccoli', '1/4  Carrot', '1/4  Tomato', '1/4 cup Baby corn', '1/8 cup Onion', '1/4  Celery leaves and stems', '1 tsp Chilies, chopped', 'Black fungus (optional)', 'to taste Vegetable seasoning sauce', '1 tsp Sugar', '1 tbsp Lemon juice', 'Lettuce', '1 tsp Sriracha sauce (optional)']"
357,THA_11,"['1 1/2 Cup Raw mango', '1/3 cup Onion', '1 tsp Red chilli', '1/8 cup Mint', '1/3 cup Lettuce', '1 tsp Palm sugar', 'to taste Soya sauce']"
358,THA_12,"['10 gm chicken leg boneless', '10 gm lemon grass', '10 gm kafir lime leaf', '5 ml fish sauce', '10 gm red chili', '20 gm lemon', '5 gm mint', '5 gm fresh red chili', '3 gm salt', '5 gm roasted sticky rice']"
359,THA_13,"['150 gm finely chopped chicken boneless', '5 gm fresh red chili finely chopped', '10 ml cooking oil', '8 gm dry basil', '30 gm fresh basil finely chopped', '30 gm oyster sauce', '5 ml fish sauce', '10 ml light soya sauce', '5 ml sugar', 'Iceberg lettuce, leaves made into 6 cups', '15 gm chopped garlic', '20 gm chopped onion']"
360,THA_14,"['2 Tbsp oil', '6 whole small dried red chillies', '200 gm boneless chicken flattened and sliced very thin and long', '1 Tbsp finely chopped garlic', '1 Tbsp oyster sauce', '1 Tbsp fish sauce', '1/2 tsp sugar or stevia', '1 tsp roasted chilli paste', '3 Tbsp chicken stock', '50 gm roasted unsalted cashew nuts', '2 spring onions cut in 2.5 cm pieces', '1 red capsicum sliced-optional', 'Spring onion green to garnish']"
361,THA_15,"['2 sugarcane sticks - cut into 4 inch pieces', 'Medium sized prawns - shelled and De-veined', '200 gm minced pork', '2 large onions, chopped', '5 tsp garlic, chopped', '1 Tbsp sugar', '1 Tbsp coriander, chopped', '1 Tbsp fish sauce', 'Salt and pepper', '2 tsp lemon grass, chopped', '1 egg', 'Oil for frying', 'Spicy Dipping Sauce:', '1 Tbsp vinegar', '60 ml lime juice', '1 tsp garlic paste', '60 ml fish sauce', '2 red chillies, chopped']"
362,THA_16,"['Green curry paste:', '8-10 green chillies', '20 gm lemon grass', '15 gm onions', '10 gm garlic', '10 gm kha ginger', '50 gm coriander roots', '5 gm cumin', '5 gm coriander seeds', '2 makrut leaves-chopped', '10 gm shrimp paste salt to taste', 'For the chicken curry:', '100 gm chicken breast cubes', '10 gm sugar', '4 pea brinjal', '5 bird chillies', '15 gm basil', '1 makrut leaves', '10 ml oil', '150 ml coconut milk']"
363,THA_17,"['2 Cups Raw papaya, grated', '1 tbsp Lemon juice', '2 tbsp Peanuts, fried', '1 tbsp Coriander, chopped', '1 tbsp Chilli sauce', '2  Red chillies, chopped']"
364,THA_18,"['3 Cups Raw papaya (grated), peeled', '1 tbsp Salt or to taste', '1 tbsp Ginger, finely chopped', '1 tbsp Black pepper, powdered', '1 cup Onions, finely chopped', 'to taste Green chillies', '1 tbsp Soya sauce', '1 tbsp Lemon juice or to taste', '1 cup Coriander leaves, chopped', '1 cup Peanuts (coarsely pounded), roasted']"
365,THA_19,"['For the stir fried prawns:', 'Tiger prawns', '1 piece ginger , chopped', '1  Dry red chili, chopped', 'Handful of spring onion greens, chopped', 'Handful of spring onion whites, chopped', '2 tsp fennel seeds', '2 tbsp sweet chili sauce', '1 tbsp soya sauce', '1/2  lemon (squeezed)', 'Coriander leaves, chopped', 'Cucumber, chopped', '2 tsp refined oil', '2 tsp olive oil', 'For the noodles:', 'Plain noodles', 'Handful of spring onion, chopped', 'Handful of coriander, chopped', 'Refined oil', 'Salt (to flavor)']"
366,THA_20,"['150 gms rice flat noodles', '100 gms chicken / prawn or paneer', '4 tbsp vegetable oil', '1 cup green onion, chopped', '4 tbsp palm sugar (or 2 Tbsp regular sugar)', '6 tbsp fish sauce or soy sauce', '2  Eggs', '1 cup bean sprouts or chopped cabbage', '2 tbsp garlic, chopped', '2 tbsp shallots, chopped', '1 cup fried paneer, sliced', '4 tbsp tamarind paste', 'for garnishing cabbage, bean sprouts, Green onion, Coriander leaf, lime wedges, groud roasted peanuts and ground dried red chilli']"
367,THA_21,"['1 Small Green raw papaya, shredded', '4  Long beans, chopped', '6  Garlic cloves', '8  Cherry tomatoes (cut into quarters)', '6  Red or green chilly', '2 tbsp Palm sugar (or 1 Tbsp regular sugar)', '3 tbsp Lime juice', '2 tbsp Fish sauce or soy sauce', '3 tbsp Ground peanuts, roasted', 'For garnishing  Fresh lettuce, green beans, lime wedges and chilly']"
368,THA_22,"['For the Fish:', '1 Tbsp oil', '1 medium size red snapper (whole, gutted)', '1 stalk lemon grass', '3 - 4 lime leaves', '1 knob ginger', '4 tsp lemon juice', 'A small bunch coriander stems', '2 tsp fish sauce', '1 cup water', '1 kg salt', 'For the Sauce:', '150 gm jaggery', '30 ml fish sauce', '1 stalk lemon grass', '2 lime leaves', '2 tsp coriander leaves (chopped)', '3/4 cup water', '2 small red chillies', 'For Garnish:', '1 carrots (fine julienne)', '1 bell pepper (julienne )', '1/2 green mango (julienne)', '1 medium size daikon radish', '2 tsp peanut oil', '1 clove garlic/ginger', 'Salt & pepper (to taste)', '1 cucumber']"
369,THA_23,"['1/2 Cup Vinegar', '1/2 Cup Sugar', '150 Gram Pineapple (finely diced)', '1 tsp Ginger', '1/2 tsp Garlic (optional)', 'Juice of half lime', '2  Kafir lime leaves', '1 stalk  Lemon grass', '1  Cinnamon stick', '1  Star anise', '2-3  Peppercorns', '1 tsp Coriander (to garnish), chopped', '2 tsp Spring onions (to garnish), chopped']"
370,THA_24,"['1 fillet  Firm white fish (diced)', '5-6  Green beans, finely chopped', '1 stalk  Spring onions, finely chopped', 'Few sprigs  Coriander', '2 tsp Lemon juice', '1  Kafir lime leaf', '1 tsp Thai fish sauce', '1 tsp Lemongrass, chopped', '1 Tbsp Red Thai curry paste', '1  Egg', '40-50 Gram Bread crumbs + Bread crumbs to coat the fish cakes', 'To shallow fry  Oil']"
371,THA_25,"['1 tsp crushed garlic', '1 tsp crushed ginger', '1/2 tsp turmeric', '1 tsp sugar', '1/2 tsp salt', '1 tsp chilli sauce', '2 tsp soya sauce', '2 Tbsp chopped coriander', '1/2 tsp lemon juice', 'Oil for frying', '100 gm boiled rice', '4 Tbsp raw peanuts']"
372,THA_26,"['2 lettuce leaves', '1/4 cup cottage cheese, baton shape', '1/2 yellow bell pepper cut in strips', '1/2 red bell pepper cut in strips', '1/2 Tbsp Thai chilli sauce', 'Ketchup, optional', '1/2 tsp green pepper corns', '1/2 tsp pink pepper corns', '2 tsp chopped chives', '1/2 tsp crushed peanut', '1/2 tsp roasted garlic', 'Crushed chives to tie the wrap']"
373,THA_27,"['10  Red chillies (dried and broken)', '6 cloves  Garlic, peeled', '1  Onion, chopped', '3/4 piece  Ginger, peeled', '1 Cup Coriander, chopped', '1  Lemon rind, grated', '1/2  Lemon (juiced)', '1 Tbsp Ground coriander', '2 Tbsp Ground cumin', '2 stalks  Lemon grass', '1 tsp Salt', '1/2 tsp Pepper']"
374,THA_28,"['750 gm boneless chicken', '350 ml coconut milk', '350 ml chicken stock', '3 lime leaves', 'For green curry paste:', '2 tsp roasted coriander seeds', '1/2 tsp roasted cumin seeds', '3-4 chopped green chillies', '4 tsp sugar', '2 tsp salt', '3', '1', '2 tsp crushed garlic', '1 chopped onion', '3 Tbsp chopped coriander leaves', '3 Tbsp chopped basil or mint', 'Pinch of grated nutmeg', '2 Tbsp oil', '350 gm potatoes']"
375,THA_29,"['1 chicken with skin cut into 8 pieces', 'For the marinade:', '2 stalks lemon grass-chopped', '1', '3 tsp chopped garlic', '1 chopped onion', '3 Tbsp chopped coriander stems', '1 Tbsp grated jaggery', '120 ml coconut milk', '2 Tbsp fish sauce', '2 Tbsp soya sauce', 'Mixed vegetable base:', '2 Tbsp oil', '1-2 whole red chillies', '2 Tbsp spring onions-cut into 1', '1/2', '1 chopped capsicum', '100 gm bean sprouts', '100 gm baby corn', '2 sliced tomatoes', '2 peeled and sliced carrots', '2 Tbsp beans', 'Salt and pepper', '1 tsp sugar', '6 Tbsp vegetable/chicken stock', 'Garnish with:', 'Lemon wedges and sliced red chillies']"
